Latitude,Longitude,Average Wind Speed (m/s)
40.891,-72.00366,9.916626063
40.909554,-72.00427,9.896075156
40.92811,-72.00488,9.87124649
40.94667,-72.00549,9.843186665
40.965233,-72.0061,9.801037872
40.98379,-72.006744,9.744587982
41.002357,-72.007355,9.711150672
41.03949,-72.008575,9.466512124
41.05805,-72.00922,9.457712128
41.076614,-72.00983,9.484648698
41.095177,-72.01044,9.513101188
41.113747,-72.01105,9.482808515
41.132313,-72.01169,9.48730343
41.15087,-72.0123,9.452242904
41.16944,-72.01291,9.435316674
41.188007,-72.01355,9.399317699
41.206577,-72.01416,9.374336198
41.225147,-72.01477,9.327762978
41.243713,-72.01541,9.264156421
41.280853,-72.01666,9.099695943
41.299427,-72.01727,9.089454785
37.431053,-71.871765,9.873732829
37.449505,-71.872314,9.850987212
37.467937,-71.87283,9.828279353
37.48638,-71.87338,9.801575307
37.50482,-71.87393,9.79280918
37.52326,-71.87448,9.784496053
37.54171,-71.87503,9.782440232
37.560158,-71.87555,9.77354679
37.578598,-71.8761,9.767337299
37.597046,-71.87665,9.75675518
37.61549,-71.8772,9.752601036
37.63394,-71.87775,9.744433819
37.65239,-71.878296,9.739238862
37.670837,-71.878845,9.731581379
37.68929,-71.879395,9.72438961
37.707737,-71.879944,9.718060394
37.72619,-71.88049,9.713002334
37.74465,-71.88104,9.706555385
37.763103,-71.88159,9.69841236
37.781544,-71.88214,9.691303032
37.8,-71.88269,9.686686969
37.818466,-71.88324,9.680285652
37.83692,-71.88379,9.675353578
37.855373,-71.88434,9.670953343
37.873837,-71.88489,9.669627732
37.892292,-71.88544,9.667742391
37.910755,-71.88599,9.665005692
37.92921,-71.886536,9.661961426
37.94767,-71.887085,9.660339348
37.966137,-71.887634,9.658609688
37.984596,-71.88818,9.658051951
38.003056,-71.88873,9.6575943
38.021526,-71.88928,9.657228294
38.03999,-71.88983,9.657851586
38.058456,-71.89041,9.658517665
38.076927,-71.89096,9.658563961
38.095387,-71.89151,9.658822196
38.113857,-71.89206,9.659158698
38.132328,-71.89261,9.65912037
38.1508,-71.89319,9.660215354
38.169254,-71.89374,9.660071626
38.18774,-71.89429,9.66038517
38.206207,-71.89484,9.660965771
38.224674,-71.895386,9.663109157
38.243153,-71.895966,9.663554854
38.261623,-71.896515,9.664233929
38.2801,-71.897064,9.664990513
38.298576,-71.897644,9.666768746
38.31705,-71.89819,9.667995124
38.33553,-71.89874,9.669218181
38.354004,-71.89929,9.669625076
38.372482,-71.89987,9.6716753
38.39096,-71.90042,9.676280833
38.40944,-71.901,9.68151165
38.427925,-71.90155,9.687477421
38.446396,-71.9021,9.694296163
38.46488,-71.90265,9.701661164
38.48336,-71.90323,9.708605134
38.50185,-71.90378,9.713654182
38.520336,-71.90436,9.719791003
38.53882,-71.90491,9.727650653
38.557304,-71.90546,9.734285159
38.575783,-71.90604,9.739611889
38.594273,-71.90662,9.745949264
38.61276,-71.907166,9.750847564
38.631245,-71.907715,9.755072385
38.64973,-71.908295,9.759934635
38.66823,-71.908844,9.764514838
38.686718,-71.909424,9.76740551
38.705208,-71.90997,9.770178734
38.7237,-71.91055,9.773333523
38.742188,-71.91113,9.777369934
38.76068,-71.91168,9.781496945
38.77918,-71.91223,9.785466283
38.797672,-71.91281,9.788134487
38.816162,-71.91339,9.790516185
38.83466,-71.91394,9.793028897
38.853153,-71.91452,9.795838361
38.871655,-71.9151,9.798269961
38.89016,-71.91565,9.801829652
38.908653,-71.91623,9.806959529
38.927143,-71.91681,9.811148964
38.94564,-71.91736,9.814638073
38.96415,-71.91794,9.817595154
38.98265,-71.91852,9.819825725
39.001144,-71.91907,9.820686096
39.01965,-71.91965,9.822389003
39.038147,-71.92023,9.826056846
39.05666,-71.92078,9.83097004
39.075165,-71.92136,9.835468845
39.093662,-71.921936,9.838100903
39.11217,-71.922485,9.839726207
39.13068,-71.923065,9.841902038
39.149185,-71.923645,9.844265046
39.167694,-71.924225,9.846727288
39.186203,-71.924805,9.850354907
39.204712,-71.925354,9.854397769
39.223213,-71.925964,9.859166951
39.241726,-71.92651,9.862974158
39.26024,-71.92709,9.865870048
39.278748,-71.92767,9.868896289
39.297256,-71.92825,9.87370968
39.315773,-71.92883,9.879625361
39.334286,-71.92938,9.886266412
39.3528,-71.92999,9.891513737
39.371315,-71.93054,9.895002561
39.389828,-71.93115,9.896579007
39.408344,-71.9317,9.897885075
39.42686,-71.93228,9.901199435
39.445374,-71.93286,9.905608398
39.463898,-71.93344,9.907856045
39.482414,-71.93402,9.909815194
39.50093,-71.9346,9.91266327
39.51946,-71.93518,9.916898433
39.537968,-71.93576,9.920790547
39.556488,-71.93634,9.92440014
39.575012,-71.93692,9.925526715
39.593536,-71.9375,9.927829292
39.612053,-71.93811,9.930082442
39.630573,-71.93866,9.933939075
39.649097,-71.93927,9.936958106
39.66762,-71.93985,9.940934844
39.686153,-71.94043,9.946636214
39.704674,-71.94101,9.953651905
39.723198,-71.94159,9.962951484
39.741726,-71.94217,9.972258083
39.76026,-71.94275,9.981728711
39.77879,-71.94336,9.988492145
39.797314,-71.94394,9.995745864
39.81584,-71.94452,10.00038138
39.834362,-71.9451,10.0059781
39.85291,-71.94568,10.01008282
39.871426,-71.94629,10.01637798
39.889957,-71.94687,10.02115741
39.908493,-71.94745,10.02612525
39.927025,-71.94803,10.02801524
39.945564,-71.94861,10.03120636
39.964085,-71.94922,10.03347241
39.98262,-71.9498,10.03840951
40.00116,-71.95038,10.04176609
40.0197,-71.95099,10.0461279
40.038235,-71.95157,10.04811703
40.056767,-71.95215,10.0516512
40.075302,-71.95276,10.05423592
40.093845,-71.95334,10.05708789
40.112385,-71.95395,10.05889392
40.130924,-71.95453,10.05994004
40.149452,-71.95514,10.06043479
40.16799,-71.95572,10.06033963
40.186546,-71.9563,10.06157635
40.20508,-71.95691,10.06296932
40.223618,-71.95749,10.06695934
40.24216,-71.9581,10.06934929
40.260708,-71.95868,10.0713203
40.27924,-71.95929,10.07203514
40.29779,-71.95987,10.0753218
40.316334,-71.96045,10.07759107
40.33488,-71.96106,10.07937842
40.353424,-71.96167,10.07891308
40.371964,-71.96225,10.07967754
40.39051,-71.96286,10.0794008
40.409058,-71.96344,10.07966359
40.427612,-71.96405,10.07857202
40.44615,-71.96466,10.07864991
40.464703,-71.96524,10.07685403
40.48325,-71.96585,10.07446996
40.501797,-71.96643,10.07156705
40.520355,-71.96704,10.07063544
40.5389,-71.96765,10.06970505
40.557453,-71.96823,10.07075943
40.576004,-71.96884,10.07064938
40.594563,-71.96945,10.0702793
40.61311,-71.97003,10.06705345
40.63166,-71.97064,10.06294655
40.65021,-71.97125,10.0585946
40.66877,-71.97186,10.05454946
40.68733,-71.97244,10.048774
40.705875,-71.97305,10.04318259
40.724426,-71.97366,10.03797767
40.74299,-71.97427,10.03020976
40.76154,-71.97485,10.02245807
40.7801,-71.975464,10.01175233
40.798656,-71.976074,10.00120655
40.817215,-71.976685,9.988718978
40.835773,-71.977295,9.978523547
40.854332,-71.977905,9.96482231
40.87289,-71.978516,9.952814872
40.891457,-71.979095,9.936985902
40.91001,-71.979706,9.920763415
40.928574,-71.980316,9.900249222
40.947136,-71.98093,9.875142873
40.9657,-71.98154,9.842861927
40.984264,-71.98215,9.786416496
41.002823,-71.98276,9.769596805
41.058514,-71.98459,9.530123615
41.07708,-71.9852,9.512836122
41.095642,-71.98581,9.568070355
41.11421,-71.98642,9.547210933
41.132774,-71.98703,9.54877201
41.151337,-71.98764,9.513879212
41.16991,-71.98825,9.491508614
41.18847,-71.98886,9.449031667
41.20704,-71.98947,9.414414466
41.225613,-71.99008,9.359336198
41.24418,-71.99072,9.297010379
41.281307,-71.99194,9.084167805
41.299892,-71.99255,9.090400634
41.318455,-71.993164,9.101559654
37.43148,-71.84854,9.881125342
37.44993,-71.84906,9.858224708
37.46837,-71.84961,9.835762561
37.48681,-71.85016,9.808678089
37.505257,-71.85068,9.799604015
37.523693,-71.85123,9.791056182
37.54214,-71.851746,9.788775615
37.560585,-71.852295,9.78021801
37.579037,-71.852844,9.774263908
37.597485,-71.85339,9.762497249
37.61593,-71.85391,9.758374507
37.634373,-71.85446,9.750986263
37.652824,-71.85498,9.745297605
37.671276,-71.85553,9.737032483
37.68972,-71.85608,9.730213267
37.70817,-71.85663,9.724066579
37.72662,-71.85715,9.719404315
37.74508,-71.8577,9.713507609
37.763523,-71.858246,9.70513443
37.781986,-71.858765,9.696925945
37.80044,-71.859314,9.692145188
37.818897,-71.85986,9.685502998
37.83735,-71.86041,9.679924579
37.855812,-71.86096,9.674820222
37.87427,-71.86151,9.672247363
37.892727,-71.86203,9.670055404
37.911186,-71.86258,9.668327072
37.92964,-71.86313,9.665942528
37.948112,-71.86368,9.66455269
37.96657,-71.86423,9.663133538
37.98503,-71.864746,9.662615361
38.003494,-71.865295,9.662465562
38.021957,-71.865845,9.661608132
38.04043,-71.866394,9.661496376
38.058887,-71.86694,9.661300945
38.07736,-71.86749,9.659924104
38.09582,-71.86804,9.659393784
38.114296,-71.86859,9.659490077
38.13276,-71.86914,9.659408299
38.15123,-71.86969,9.659823163
38.1697,-71.87024,9.659779618
38.188164,-71.87079,9.659957024
38.206646,-71.87134,9.661118511
38.225113,-71.87189,9.662822272
38.243587,-71.87244,9.663125949
38.26206,-71.872986,9.6638739
38.280533,-71.873535,9.664270644
38.299015,-71.874084,9.665537151
38.31749,-71.87463,9.666532142
38.335968,-71.87518,9.66755455
38.35444,-71.87573,9.668470515
38.372925,-71.87628,9.670979812
38.391403,-71.87683,9.675757058
38.40988,-71.87738,9.680380332
38.428364,-71.87796,9.685473019
38.44684,-71.87851,9.692215202
38.465317,-71.87906,9.699532863
38.483807,-71.87961,9.706052482
38.502285,-71.88016,9.710267627
38.520767,-71.88074,9.715758197
38.53925,-71.88129,9.722956417
38.557735,-71.881836,9.730192206
38.57622,-71.882385,9.736083125
38.594715,-71.882935,9.742809274
38.613197,-71.883484,9.74820839
38.631687,-71.88406,9.75279457
38.650173,-71.88461,9.757104205
38.66867,-71.88519,9.761690194
38.687157,-71.88574,9.765000474
38.70565,-71.88629,9.768463874
38.72414,-71.88684,9.771870921
38.742626,-71.88739,9.775831246
38.761127,-71.88797,9.78003235
38.779617,-71.88852,9.783567851
38.79811,-71.8891,9.786076104
38.816605,-71.88965,9.788579045
38.8351,-71.8902,9.790944425
38.853603,-71.89078,9.794181751
38.872093,-71.89133,9.797012371
38.89059,-71.89191,9.801089386
38.909092,-71.892456,9.805981899
38.927586,-71.893005,9.810204349
38.946087,-71.893585,9.813365779
38.964592,-71.894135,9.816672549
38.983093,-71.894714,9.819073979
39.00159,-71.89526,9.820358417
39.020092,-71.89581,9.822447727
39.038593,-71.89639,9.82613037
39.057102,-71.89697,9.830523395
39.075603,-71.89752,9.834964519
39.094112,-71.89807,9.838119403
39.112614,-71.89865,9.839830279
39.131123,-71.89923,9.84168251
39.149635,-71.89978,9.84399723
39.16814,-71.90036,9.846934483
39.18664,-71.90091,9.85038517
39.20515,-71.90149,9.854071323
39.22366,-71.90204,9.858685204
39.242172,-71.90262,9.862080867
39.260677,-71.9032,9.864773547
39.27919,-71.90375,9.868099196
39.297707,-71.90433,9.873487401
39.31621,-71.90491,9.878611775
39.33473,-71.90546,9.883101093
39.35324,-71.90604,9.887176116
39.371758,-71.90662,9.890812083
39.390274,-71.907166,9.893025482
39.408783,-71.907745,9.894581436
39.427307,-71.908325,9.897909362
39.445827,-71.908875,9.902839538
39.46434,-71.909454,9.906178184
39.482857,-71.910034,9.90844841
39.501373,-71.910614,9.911480343
39.5199,-71.911194,9.916087678
39.53842,-71.91174,9.919884828
39.556942,-71.91232,9.923313411
39.575455,-71.9129,9.925530984
39.59398,-71.91348,9.928533318
39.612507,-71.91406,9.93036003
39.631027,-71.91461,9.933344338
39.649548,-71.91519,9.936834016
39.66807,-71.91577,9.941279504
39.686596,-71.91635,9.94670452
39.705124,-71.91693,9.953935565
39.723648,-71.91751,9.963507514
39.742176,-71.91809,9.973188847
39.760704,-71.91867,9.983366727
39.779232,-71.91925,9.990347981
39.797756,-71.9198,9.997759847
39.8163,-71.92041,10.00263699
39.83482,-71.92096,10.00848465
39.853348,-71.92157,10.01296552
39.87188,-71.92212,10.01954225
39.89042,-71.92273,10.0247449
39.90895,-71.92328,10.03005313
39.92747,-71.92389,10.03255246
39.946007,-71.92444,10.03595353
39.96454,-71.92505,10.03750171
39.983078,-71.9256,10.04112012
40.001617,-71.92621,10.04408441
40.02014,-71.92679,10.04914674
40.038677,-71.92737,10.05100628
40.057224,-71.92795,10.05423345
40.075756,-71.92853,10.05653319
40.09429,-71.92911,10.05992164
40.112827,-71.92969,10.06233312
40.13137,-71.9303,10.0639479
40.14991,-71.93088,10.06483237
40.168453,-71.93146,10.0643306
40.18698,-71.93204,10.06587033
40.205536,-71.93262,10.06731216
40.224075,-71.93323,10.0712758
40.242615,-71.93381,10.07407635
40.261154,-71.93439,10.07638149
40.279697,-71.93497,10.07602032
40.29824,-71.93555,10.0783765
40.31679,-71.93616,10.08042426
40.33533,-71.93674,10.08268234
40.353874,-71.93732,10.08332963
40.372425,-71.93793,10.08523594
40.39097,-71.93851,10.08522484
40.40951,-71.93909,10.08584415
40.428062,-71.9397,10.08489716
40.446613,-71.94028,10.08426988
40.46516,-71.94086,10.08247695
40.483707,-71.94147,10.08087033
40.502262,-71.94205,10.0784485
40.520813,-71.94263,10.07703789
40.539364,-71.94324,10.07592925
40.557907,-71.94382,10.07721302
40.576458,-71.94443,10.07765027
40.59501,-71.94501,10.07785159
40.613564,-71.94562,10.07535159
40.632114,-71.9462,10.07182889
40.65067,-71.94678,10.06804009
40.669224,-71.94739,10.06433051
40.68778,-71.948,10.05880417
40.706333,-71.94858,10.05282512
40.724888,-71.94916,10.04724309
40.743446,-71.94977,10.04009421
40.762,-71.95038,10.03358986
40.78056,-71.95096,10.02383054
40.799118,-71.95157,10.01416781
40.817677,-71.95215,10.00248691
40.83623,-71.95276,9.993174617
40.854797,-71.95337,9.980179398
40.87335,-71.95395,9.969911582
40.89191,-71.95456,9.957185603
40.91047,-71.95514,9.94413498
40.92903,-71.95575,9.927120143
40.947594,-71.95636,9.903667274
40.966156,-71.95697,9.878050243
40.98472,-71.95755,9.830165927
41.00328,-71.95816,9.800314682
41.021843,-71.95877,9.777913156
41.07754,-71.96057,9.445333276
41.096104,-71.96118,9.546701863
41.11467,-71.96179,9.56684948
41.133232,-71.96237,9.583879402
41.1518,-71.96298,9.554998767
41.170364,-71.96359,9.531574548
41.188934,-71.9642,9.485608493
41.2075,-71.96478,9.443724006
41.226067,-71.96539,9.384549465
41.244633,-71.966,9.328046922
41.263206,-71.96661,9.239217422
41.30035,-71.967834,9.108740608
41.31892,-71.968445,9.103851795
37.43191,-71.82532,9.887989337
37.450348,-71.825836,9.865096957
37.4688,-71.826385,9.842942661
37.48723,-71.826904,9.815902968
37.50567,-71.82745,9.806233018
37.52412,-71.82797,9.797393272
37.54256,-71.82849,9.795342194
37.561005,-71.82904,9.787709472
37.579456,-71.82956,9.781706607
37.5979,-71.83008,9.769603066
37.61635,-71.83063,9.764060223
37.634792,-71.83118,9.756970723
37.653244,-71.831696,9.750611149
37.671696,-71.832214,9.741976795
37.690144,-71.83276,9.735513528
37.708595,-71.83328,9.729946683
37.727047,-71.83383,9.72548298
37.745506,-71.83435,9.719690346
37.763954,-71.8349,9.712788119
37.78241,-71.83545,9.703995902
37.800865,-71.83597,9.697577129
37.819317,-71.83649,9.69123188
37.837772,-71.837036,9.686018898
37.856243,-71.837585,9.679788441
37.8747,-71.838104,9.675528043
37.89315,-71.83865,9.671875664
37.911606,-71.83917,9.67020008
37.930073,-71.83972,9.66838333
37.948536,-71.84027,9.667938297
37.966995,-71.84079,9.667521061
37.98546,-71.84134,9.666864375
38.003918,-71.84189,9.665884847
38.022385,-71.84241,9.665271991
38.040848,-71.84296,9.664814246
38.05932,-71.843506,9.663816883
38.07779,-71.844055,9.661948239
38.096256,-71.844574,9.661245636
38.11472,-71.84512,9.66039978
38.133186,-71.84564,9.659808364
38.151657,-71.84619,9.659377656
38.17013,-71.84674,9.659335155
38.1886,-71.84729,9.659699643
38.207073,-71.84784,9.660661335
38.225544,-71.84839,9.661878795
38.24401,-71.84891,9.661981728
38.26248,-71.84946,9.663369668
38.28097,-71.850006,9.663632172
38.299446,-71.850525,9.664540547
38.317913,-71.851074,9.664926666
38.33639,-71.85162,9.665817395
38.354866,-71.85217,9.667435299
38.373352,-71.85272,9.670695867
38.391827,-71.85327,9.675587432
38.410305,-71.85382,9.680482696
38.42879,-71.85437,9.685049427
38.44727,-71.85492,9.690931618
38.46575,-71.85547,9.696731178
38.484234,-71.85602,9.702561191
38.502724,-71.85657,9.707113786
38.521194,-71.857086,9.712046619
38.53969,-71.857635,9.717770093
38.558174,-71.858185,9.724682757
38.57666,-71.858734,9.731991689
38.595146,-71.85928,9.740072765
38.61364,-71.85983,9.746704994
38.632126,-71.86038,9.751593902
38.650608,-71.86093,9.755240968
38.669098,-71.86148,9.7588665
38.687584,-71.86206,9.762982221
38.706074,-71.86261,9.767655965
38.72458,-71.86316,9.77161003
38.74306,-71.86371,9.775902873
38.76155,-71.86426,9.779507722
38.780045,-71.86481,9.782394695
38.798546,-71.86536,9.785120105
38.81704,-71.865906,9.787449055
38.835533,-71.866455,9.790050091
38.85403,-71.867004,9.79352127
38.872528,-71.86755,9.797120522
38.89103,-71.86813,9.800960553
38.909527,-71.86868,9.805833238
38.92802,-71.86923,9.810155871
38.94652,-71.86978,9.813059825
38.965023,-71.87036,9.81616623
38.983524,-71.87091,9.818765559
39.00203,-71.87146,9.821017475
39.020535,-71.87201,9.824012029
39.039036,-71.87256,9.827595534
39.05753,-71.87314,9.83066494
39.07603,-71.87369,9.834632096
39.094547,-71.87424,9.837998918
39.113052,-71.87482,9.840055309
39.131554,-71.87537,9.842022996
39.15006,-71.875916,9.844417976
39.16857,-71.876465,9.847396497
39.187077,-71.877045,9.850967194
39.205585,-71.877594,9.853765464
39.2241,-71.878174,9.857798459
39.242603,-71.87872,9.861055043
39.261116,-71.87927,9.863802273
39.279633,-71.87985,9.86722374
39.298145,-71.8804,9.872693629
39.316654,-71.88098,9.877889344
39.33517,-71.88153,9.881630142
39.35368,-71.88208,9.884363141
39.372196,-71.88266,9.887468883
39.390717,-71.88321,9.890032635
39.40923,-71.88379,9.891847108
39.42775,-71.88434,9.895513908
39.446266,-71.88492,9.900689037
39.464783,-71.88547,9.904466739
39.4833,-71.88605,9.906986472
39.501812,-71.8866,9.910009582
39.520332,-71.88718,9.91446579
39.538857,-71.88776,9.918229167
39.557377,-71.888306,9.9209486
39.575897,-71.888855,9.924179095
39.594425,-71.889435,9.928358474
39.612938,-71.890015,9.930558402
39.63146,-71.890564,9.933762428
39.64999,-71.89114,9.937708618
39.668514,-71.89172,9.942998539
39.68704,-71.89227,9.948564151
39.70557,-71.89285,9.955286601
39.724094,-71.89343,9.964393689
39.742615,-71.89398,9.973462735
39.76115,-71.89456,9.984021896
39.779675,-71.89514,9.991573979
39.798203,-71.89569,9.999133462
39.816734,-71.89627,10.00472241
39.835262,-71.89685,10.0112592
39.85379,-71.8974,10.01595742
39.87232,-71.89798,10.02253776
39.89085,-71.89856,10.02782104
39.90938,-71.89914,10.03326
39.927917,-71.89972,10.03695156
39.94645,-71.90027,10.04122201
39.964985,-71.90085,10.04251622
39.98352,-71.90143,10.04427121
40.00206,-71.90201,10.0462963
40.020588,-71.90259,10.05114356
40.039127,-71.90314,10.05350296
40.057663,-71.90372,10.05700364
40.0762,-71.9043,10.05904704
40.094734,-71.90488,10.06265132
40.11327,-71.90546,10.06530529
40.131817,-71.90604,10.06722896
40.150356,-71.90662,10.06874554
40.16889,-71.907196,10.06850173
40.18744,-71.907776,10.07024467
40.20598,-71.908356,10.07197319
40.224518,-71.908936,10.07536658
40.243057,-71.909515,10.07737676
40.2616,-71.910095,10.07969813
40.28014,-71.910675,10.07970078
40.29869,-71.911255,10.08158015
40.317234,-71.911835,10.08309018
40.335777,-71.912415,10.0851406
40.35432,-71.912994,10.08636773
40.372868,-71.913574,10.08892209
40.391415,-71.914154,10.08948296
40.409966,-71.914734,10.09079482
40.42851,-71.91531,10.09040841
40.447056,-71.91589,10.08984717
40.465603,-71.91647,10.08825374
40.484154,-71.91705,10.08767513
40.50271,-71.91766,10.08635227
40.52126,-71.91824,10.0849445
40.539803,-71.91882,10.0831508
40.55836,-71.9194,10.08405662
40.5769,-71.91998,10.08425565
40.595455,-71.92059,10.08490987
40.614014,-71.92117,10.08316911
40.63257,-71.92175,10.08019989
40.65112,-71.92233,10.07649951
40.66967,-71.92291,10.07293934
40.688232,-71.92352,10.06824046
40.706783,-71.9241,10.06291686
40.725338,-71.92468,10.05760825
40.743896,-71.92529,10.05113957
40.76245,-71.92587,10.04579624
40.781013,-71.92645,10.03697433
40.79957,-71.92706,10.02792938
40.818127,-71.92764,10.01636868
40.83668,-71.92822,10.00765151
40.85524,-71.92883,9.996114432
40.873802,-71.92941,9.987549142
40.89237,-71.92999,9.977365949
40.910927,-71.9306,9.965680214
40.929474,-71.93118,9.949325288
40.948044,-71.93176,9.926592004
40.966602,-71.93237,9.903362174
40.98517,-71.93298,9.866517722
41.003735,-71.93356,9.82913128
41.022293,-71.93414,9.799635796
41.077984,-71.93594,9.442142627
41.096554,-71.93652,9.548754269
41.11512,-71.93713,9.576756034
41.133686,-71.937744,9.607909741
41.152252,-71.938324,9.589346349
41.170815,-71.9389,9.569195412
41.18938,-71.939514,9.523564246
41.207954,-71.940125,9.479833314
41.226524,-71.940735,9.423731216
41.24509,-71.941315,9.373769828
41.26366,-71.941925,9.31446949
41.300797,-71.943115,9.166235485
41.31937,-71.943726,9.127407977
37.43233,-71.80209,9.895669778
37.450768,-71.80261,9.872821987
37.46921,-71.80313,9.85099537
37.487648,-71.80365,9.824211825
37.50609,-71.8042,9.814042767
37.524536,-71.80472,9.80456749
37.542988,-71.80524,9.801992069
37.561428,-71.805756,9.794213342
37.579872,-71.806274,9.789047795
37.59832,-71.80682,9.776716189
37.616768,-71.80734,9.770655263
37.635212,-71.80786,9.762531971
37.653664,-71.80838,9.756556618
37.672115,-71.8089,9.747525994
37.690563,-71.80945,9.740090126
37.70902,-71.80997,9.733292445
37.72747,-71.810486,9.729784457
37.74592,-71.811035,9.724922871
37.764378,-71.811554,9.71960743
37.78283,-71.81207,9.712029637
37.80129,-71.81262,9.705044209
37.81975,-71.81314,9.698342061
37.838196,-71.81366,9.692613274
37.85666,-71.81421,9.685637333
37.875114,-71.81473,9.679357354
37.893578,-71.81525,9.674317983
37.91203,-71.815796,9.67154789
37.9305,-71.816315,9.669728958
37.94896,-71.81683,9.670273983
37.96742,-71.81738,9.67024372
37.985878,-71.8179,9.670387542
38.004337,-71.81845,9.668265976
38.022816,-71.81897,9.667528176
38.04127,-71.81952,9.667635284
38.05974,-71.82004,9.666548744
38.078205,-71.82059,9.664006148
38.096676,-71.821106,9.662603977
38.115143,-71.821655,9.661070792
38.133614,-71.822174,9.66062149
38.152077,-71.82272,9.659578116
38.170547,-71.82324,9.658221957
38.189022,-71.82379,9.658353161
38.207493,-71.82431,9.659060982
38.225967,-71.82486,9.65934578
38.24444,-71.82538,9.659367695
38.262917,-71.82593,9.661412417
38.281395,-71.82648,9.662468029
38.299866,-71.826996,9.66325222
38.318336,-71.827545,9.663146061
38.33682,-71.828064,9.663778461
38.355297,-71.82861,9.665622344
38.37378,-71.82916,9.669009942
38.39225,-71.82968,9.673436267
38.41073,-71.83023,9.678967061
38.42922,-71.83078,9.684080715
38.4477,-71.8313,9.689674313
38.466183,-71.83185,9.695095913
38.48466,-71.8324,9.700540187
38.50314,-71.83295,9.705230533
38.521626,-71.833466,9.710390293
38.54011,-71.834015,9.71521042
38.558594,-71.834564,9.720765502
38.577084,-71.83508,9.728225562
38.595573,-71.83563,9.737041496
38.61405,-71.83618,9.744242467
38.63255,-71.83673,9.749201863
38.651035,-71.83728,9.752449435
38.66952,-71.8378,9.755843674
38.688015,-71.83835,9.760823087
38.70651,-71.8389,9.766137769
38.725002,-71.83945,9.771317073
38.743492,-71.84,9.775804208
38.76198,-71.840515,9.779418545
38.780483,-71.841064,9.782305518
38.798977,-71.84161,9.78486187
38.817467,-71.84216,9.786974328
38.83596,-71.84271,9.789608948
38.854465,-71.84326,9.792855096
38.872963,-71.84381,9.796561362
38.891457,-71.84436,9.800044684
38.90996,-71.84491,9.804557719
38.928448,-71.84546,9.809131944
38.94695,-71.84601,9.812306277
38.96545,-71.84656,9.815416382
38.98395,-71.84711,9.8181176
39.002457,-71.84766,9.821116614
39.02096,-71.848206,9.824628396
39.039467,-71.848755,9.828080506
39.05796,-71.849304,9.830514287
39.076473,-71.84985,9.833441674
39.09497,-71.8504,9.836787435
39.113483,-71.85095,9.839911771
39.13199,-71.8515,9.842404561
39.150494,-71.85205,9.845063563
39.169003,-71.8526,9.848352687
39.18751,-71.85315,9.851301894
39.206024,-71.8537,9.853142077
39.224525,-71.85425,9.856839044
39.243046,-71.85483,9.859850106
39.26155,-71.85538,9.862538422
39.28006,-71.85593,9.865996699
39.29858,-71.856476,9.870699188
39.317093,-71.857056,9.875532123
39.3356,-71.857605,9.87962555
39.35411,-71.858154,9.882022901
39.372627,-71.8587,9.88464054
39.39114,-71.85925,9.887415566
39.40966,-71.8598,9.889228332
39.42818,-71.86038,9.892780624
39.44669,-71.86093,9.897769145
39.465206,-71.86148,9.901514401
39.483727,-71.86206,9.904569482
39.50225,-71.86261,9.907578552
39.52077,-71.86316,9.911568097
39.539288,-71.86371,9.915557358
39.557808,-71.86429,9.918481994
39.57632,-71.86484,9.922050034
39.59486,-71.86542,9.92700554
39.613377,-71.86597,9.930196475
39.6319,-71.866516,9.934600315
39.650425,-71.867065,9.93893196
39.668953,-71.867645,9.944027873
39.687477,-71.868195,9.949626689
39.706,-71.868774,9.956268405
39.72453,-71.86932,9.964749355
39.743046,-71.8699,9.973227554
39.761585,-71.87045,9.983720496
39.780113,-71.87103,9.991368682
39.798634,-71.87158,9.999609897
39.81717,-71.87213,10.00647427
39.835697,-71.87271,10.01401535
39.854225,-71.87329,10.01913175
39.872757,-71.87384,10.02541439
39.89129,-71.87439,10.03062491
39.90982,-71.87497,10.03608388
39.92835,-71.87555,10.03989735
39.946888,-71.8761,10.04483939
39.96542,-71.87668,10.04690375
39.983955,-71.87723,10.04893205
40.002487,-71.87781,10.04969148
40.021034,-71.87836,10.05392171
40.03957,-71.87894,10.05642266
40.058098,-71.87952,10.06024173
40.076637,-71.880066,10.06204946
40.095173,-71.880646,10.06532341
40.11372,-71.881226,10.06821873
40.13225,-71.881775,10.07046287
40.150795,-71.882355,10.07250019
40.16933,-71.882935,10.07242116
40.187866,-71.883484,10.07409931
40.206406,-71.88406,10.07657683
40.224953,-71.88464,10.08018822
40.243496,-71.88522,10.08159153
40.26204,-71.8858,10.08358369
40.28058,-71.88635,10.08438259
40.299126,-71.88693,10.0867715
40.31767,-71.88751,10.08856481
40.33622,-71.88806,10.09057851
40.35476,-71.88864,10.09127751
40.373302,-71.88922,10.09356832
40.39186,-71.8898,10.09493075
40.410404,-71.89038,10.09705886
40.428955,-71.89096,10.09690735
40.447495,-71.89154,10.09613654
40.466045,-71.89209,10.09481671
40.484592,-71.89267,10.09462944
40.503147,-71.89325,10.0938627
40.521698,-71.89383,10.09229565
40.54024,-71.89441,10.09007106
40.558792,-71.89499,10.09059531
40.577343,-71.89557,10.09026696
40.595898,-71.89615,10.09084405
40.614456,-71.89673,10.09011593
40.633007,-71.89731,10.08849556
40.651558,-71.89789,10.08513244
40.67011,-71.89847,10.0819933
40.688675,-71.89905,10.07853892
